iteration,chain,E_init_non_centered,I_init_non_centered,H_init_non_centered,gamma_non_centered,nu_non_centered,epsilon_non_centered,rho_gene_non_centered,sigma_ww_non_centered,sigma_hosp_non_centered,Rt_params_non_centered[1],Rt_params_non_centered[2],Rt_params_non_centered[3],Rt_params_non_centered[4],Rt_params_non_centered[5],Rt_params_non_centered[6],Rt_params_non_centered[7],Rt_params_non_centered[8],Rt_params_non_centered[9],Rt_params_non_centered[10],Rt_params_non_centered[11],Rt_params_non_centered[12],w_params_non_centered[1],w_params_non_centered[2],w_params_non_centered[3],w_params_non_centered[4],w_params_non_centered[5],w_params_non_centered[6],w_params_non_centered[7],w_params_non_centered[8],w_params_non_centered[9],w_params_non_centered[10],w_params_non_centered[11],w_params_non_centered[12],lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
50,1,1.794564479271443,0.36333628684749786,1.205102860908254,0.5508266312645836,0.977529301291016,-0.6014363387318874,5.257050762594635,2.568210746633498,1.6641946754459156,0.8683751817663615,0.528949856892672,-0.6422789413621837,-1.26357589253251,-0.9807783720202328,-0.681575887921194,0.6321489824947073,-1.4244963828740345,-2.01182185235654,-0.5324247668714597,-0.23418245594881484,0.10274395843373975,-1.69210603414622,3.8832942800522208,-0.4292435843817573,1.0918950201753497,0.495283634474856,1.6933228178228523,-0.6536528237767143,1.4167506070211997,-0.37606386611064063,-0.11308362686453081,0.7836332524168108,1.8101831917775433,-429.760385966379,255.0,1.0,0.8073941270467145,-429.760385966379,444.8572430595157,0.06685537952301956,0.5229108896164689,8.0,0.0,0.022158898705713265,0.022158898705713265
51,1,2.42249543377617,0.7515703208331083,1.280715685077365,0.201365962736299,-0.7320883790622196,0.49733337079942996,5.051990844787421,1.691746810036428,1.3231537828364035,2.5913822749067887,0.12887710300263458,0.4400381537033916,-1.5189663894359855,-1.3811905587834814,1.265035688392965,-1.0894800013883044,-0.5936435774089796,-2.199471428536689,-0.5984282530340983,-0.32983664690882875,0.15055987898855416,1.730440676103187,3.720732190578059,-0.8505089732485158,0.07192058076397541,2.286378866959928,1.0508868838307255,1.4118944832963038,0.6886097847209832,-1.4029346628161732,1.0517429517887955,0.5331697785614834,-1.0846956697334846,-432.59079087063077,255.0,1.0,0.9144573162643751,-432.59079087063077,448.07123071175056,0.05740075579473114,0.3786287899422973,7.0,0.0,0.022158898705713265,0.022158898705713265
52,1,2.1753531312939076,1.0395493047476416,1.267463063277458,-1.6590443200393623,-0.5546954164187798,0.9793127178952585,5.043642487977628,3.57398223995845,1.368642486803447,0.595640977666288,-0.40188125216259973,2.0570628454737614,-1.5168178183610133,-1.8145227759505131,-1.643712441175586,0.1437488373420385,-0.46404661724852125,-1.1143053652175994,-0.4088759780482593,-0.6635690900882911,0.5179686006370576,-0.5946555629752714,3.800435011125009,-0.9514393926611912,-0.4387337880621648,0.9871611591529774,-0.1415802221724238,1.1537315496301308,1.4181396086466491,-0.48658462665076113,0.9778120175954875,0.6845068780812089,-1.3583207677431708,-433.26823050717775,127.0,1.0,0.9215175053703469,-433.26823050717775,449.35506563804773,-0.28248025617733674,-0.3644728735110334,7.0,0.0,0.022158898705713265,0.022158898705713265
53,1,2.4223714927356723,0.8662768314777763,1.4199549774223195,-0.06842148643017566,0.7177478732878364,-2.103371288214181,4.9394083514231,1.649980105713326,1.2753850125223631,0.18773077842028957,0.6690238892241938,0.05938094810490039,-1.6484715095662457,-2.6426286663844976,1.6250518327591463,-1.12015892774375,-2.7988375369102183,-1.4524809064928401,-1.1295714294628392,0.6540677864329404,-1.8422156738020388,0.39353108560319555,3.5595932514159556,-1.0508082836605976,0.2868261631737663,1.219197972468724,0.8373020534119627,-0.9754425883742188,0.6342346089737417,0.6348305223184203,-1.8613098849950582,9.598372435821317e-6,1.1932733048345001,-436.86504856278265,255.0,1.0,0.8006159703007381,-436.86504856278265,454.9377698882179,0.06734786748097576,0.4539018261580736,8.0,0.0,0.022158898705713265,0.022158898705713265
54,1,1.3318827478256314,0.3862029209547066,0.24260491450863686,-0.4558793517024788,0.2716921305620294,-1.8318043194686064,5.219277998671344,2.6981444442433697,1.743011709450467,1.0182939009032104,-0.013198108067174247,0.8063816202267041,-1.6028877143833737,-2.91430563197581,1.775879756633852,-0.7569946045736309,-1.427717382032598,-1.3859070339466075,-1.1574155673621238,0.44541249742813993,-1.3627013539855797,1.9753552429702956,4.045004571016972,1.4456771659684222,0.5019105664369937,0.5632985456134637,1.5940390407642397,-1.1290936715814575,0.986811454799485,-0.40350950366465604,-0.7922514495047217,0.12770033263634012,0.5001931441015837,-438.2093454813428,127.0,1.0,0.6766227634689779,-438.2093454813428,456.13400628615045,0.4308042973009947,0.7816927650908383,7.0,0.0,0.022158898705713265,0.022158898705713265
55,1,0.4093020889854297,1.280228354427758,0.32293808265232427,-0.2644146909255348,-0.9806389274683196,-0.03841202793818364,5.285532947346341,1.7932934972185364,1.576350450966863,0.2579130285130166,0.04520516108043185,0.3057102977831305,-0.8224209231864874,-1.086172046859323,-0.31951380519455813,-1.4847149643312474,-3.139417789385387,-0.7833196792969956,-1.2169370673529742,-0.15357613314271834,0.6498514330830543,1.0814527402861882,4.371162447075736,-0.6139668576941517,-0.6085824117782109,1.1313471028505653,-0.662089473545837,0.31938239449658207,1.0016285622659438,0.4416546225507067,-0.019427347042801354,0.8230938001406607,0.699980665990181,-429.9429925172724,255.0,1.0,0.9878762230914303,-429.9429925172724,447.69376518821264,-0.012253505607191073,-0.49469643702093435,7.0,0.0,0.022158898705713265,0.022158898705713265
56,1,1.4137881984848315,0.8361981006484986,0.5661365089792267,0.5357639571596773,-0.011647677524584156,-0.14804489451869754,5.112262790435517,1.7958909195053778,0.7661314109462052,1.962668907988734,-0.7140339583015759,-0.45768167163049855,0.5025973692719021,-0.28540051953264467,-1.5324650091432312,0.6171246990817278,0.23732950299850425,-2.1466938953919494,-0.9924069158913387,-0.2118513535854954,-0.5997613086327269,-1.2638515188744996,4.1759226357603865,1.3397305546897944,0.8426024307178914,0.2726503482228694,0.2590144348302026,0.3434716498516434,0.7203951600789363,0.2834456818957755,-0.3514146489354197,-1.6116167984631182,-0.37783269908673245,-431.5591192456254,255.0,1.0,0.8521649044699572,-431.5591192456254,443.8428784310893,0.220043505395779,1.1040082499978894,8.0,0.0,0.022158898705713265,0.022158898705713265
57,1,1.0814698919882877,0.9832321856671697,1.344839467751393,0.7446976964069933,0.6635611542067434,0.3529040662696335,5.26303601918588,2.2131678258537724,1.8004047541003962,1.8629516315908403,-0.06269398283623094,-0.6037887726524994,0.930807257332745,-0.08347836406979191,-2.601384683560463,-0.8860131505303894,0.44095104851056816,-2.428160238118092,-0.4215193727013142,-0.14220646554646424,0.7967309391729854,-0.9533964472070677,3.978713490599041,1.1326709360538343,-0.28326660197916453,2.0531414005396558,0.4962300331196757,-0.8687613435389409,0.7337822866987537,1.37443364848495,-0.9476106597079046,-1.796219018813934,0.7208417195785578,-435.43272174771914,127.0,1.0,0.8661558340554634,-435.43272174771914,446.2996307069142,0.07165499101927253,0.7627336200545756,7.0,0.0,0.022158898705713265,0.022158898705713265
58,1,0.48898210578903495,0.07846631805097722,0.9329290606651024,-0.9752643305540423,0.6541139746885959,-0.5367825623759532,5.406680380081867,2.3914750981589705,1.7164401710493407,0.5144109288823109,0.26821301869599296,0.04434385820630711,-0.26522724057918506,-1.6020360610017972,-1.106555129240248,-1.9375629171745334,-0.5534691234781467,-1.408960635909827,-0.5168476697720752,-1.5746096203303597,0.23961974901537758,-0.11139678781638504,4.307091739578331,0.39993870956604655,0.47981853012568904,-0.3990077537726483,-0.4842961994377564,1.6169368320165132,1.0343577157671238,-1.4370300677130452,0.9863902328203334,1.6147611283355296,-1.163031793171459,-430.2057934725452,255.0,1.0,0.9857324177747169,-430.2057934725452,445.6946585364373,-0.18970059765416636,-0.660291042201834,8.0,0.0,0.022158898705713265,0.022158898705713265
59,1,0.48910043767296923,0.199333143175398,1.086642834524249,-0.7007914766232246,0.6804058202642238,-0.356345088089281,5.123868442532003,1.9669809338942323,2.513300666286208,-0.022766123605712573,0.30804177149822304,0.19383418485759588,-1.1694581632091603,-1.8423659102063945,-0.7657336104845102,-0.25834954099270807,-1.4953956190154143,-1.2521363673768555,-1.0798724703425617,-0.6615671030876654,-0.6035189492121213,0.38955813862025446,4.275334959578386,0.676464454184816,-0.5362344107544456,0.41713209008271723,-0.040867137845236,0.12657825561010444,1.3758565335780972,-1.643768562666838,0.18699556095705278,0.5015519524579501,-0.21815795257432835,-429.397066956405,255.0,1.0,0.6215978924012869,-429.397066956405,448.1214419588094,0.14910028431933142,2.0821683546192276,7.0,0.0,0.022158898705713265,0.022158898705713265
60,1,0.27126182974233026,0.40387359399845146,1.0567958148546186,-0.4937085905031896,1.2261722431667954,-0.9563825513822889,5.489918253061468,1.9325790213549532,2.6048826560356058,0.4649915218427605,0.5103917308870887,0.010972886481859477,-1.3555017018352558,-1.7052514419641167,-0.8378609584555988,-0.836527241296633,-1.3609540645352125,-1.3216890734169255,-1.3682622407549565,-0.6671239383448446,-0.3880111938321505,0.07730849150189213,4.35311558411477,0.9266577285912186,-0.5855971862642037,0.5221089915007916,0.12419486876252991,0.20816466248821447,1.343759081814707,-1.4580809004487651,0.809179043183822,0.17352808699850175,-0.1972840057865234,-432.4243026728508,255.0,1.0,0.5933560461239306,-432.4243026728508,452.2617671221756,0.32681518990551695,2.1067971315096656,7.0,0.0,0.022158898705713265,0.022158898705713265
61,1,1.7372049247925203,0.6019567534958548,1.013777346869873,0.4995291415039801,-0.019396128301225897,-0.26390362120099714,5.153395248157971,2.7057783058478306,0.5755904972884603,1.4480382741418742,-1.0696659015754817,0.402000594528689,0.4041556254118111,-0.375937248398935,-0.8073199535748018,-0.8860337739798836,-1.2471714233700555,-1.3650805537603583,-1.0223007063516056,0.4736406135364334,1.0341863067531305,-1.4877540891978371,4.0353434298836,0.7848982460204293,0.3932446158947047,-0.7551851224166536,0.7299243743864471,-0.6392917233973042,0.5679050752291469,1.3395596612888352,-1.3094143619797434,-0.29875874911403977,1.6112645948143638,-429.2138827871446,127.0,1.0,0.8896932377238672,-429.2138827871446,447.17254044882947,-0.274399823589647,-0.7091117114665053,7.0,0.0,0.022158898705713265,0.022158898705713265
62,1,1.0427041103753711,1.6869594032065318,1.3940019104008292,0.7989305792309039,0.9053882837008151,-0.7062186506392716,5.010442389879869,1.805886842349852,2.454749111020066,0.5293875442512808,0.29865743233208475,-0.04779092637318087,-1.7246984661323101,-0.7189647643980391,0.1567885457991853,-1.6485562781334382,-0.7017830750876505,-1.9072416432338972,0.31289900191543124,0.38851370256106077,-0.926697656200916,0.5735933143530357,3.953883203978492,-0.1868109293700889,-0.29358742964975426,1.5534354916741477,0.044714454423572796,-0.5658615592000181,-0.38682690847764395,0.2155677630562858,-0.6739206408089251,-1.0437958970585746,-1.9972479453849425,-432.0108470389173,255.0,1.0,0.9553574221358497,-432.0108470389173,442.2843804922863,-0.2844206114179997,-0.5824040496507905,8.0,0.0,0.022158898705713265,0.022158898705713265
63,1,2.6549798521823442,0.37411095144250833,1.3493281346958335,0.48944516879405714,1.4160527646276662,-2.2742969847313077,5.198935098380586,2.1108888978954026,2.0105362514999863,-0.4961760683533383,-1.0150580062787735,0.8017233258423314,0.331017456287926,-1.3929436538223359,-1.124651188719978,0.10729587866523528,-2.2044659709300682,-1.909835615658487,-1.214096832623606,2.6615460738240557,-0.9732395438810332,1.888947691839741,3.666548004976442,-1.269080106602988,0.38456782208713786,0.725854897186411,-1.2767215804693541,2.0801858831069024,0.7189649961688706,2.1124577113876515,-0.8404070395783648,0.43480645908306725,0.6876179785065278,-440.67777992815246,127.0,1.0,0.9060732523704476,-440.67777992815246,454.4438022837883,0.14747884366931885,0.4237368462547124,7.0,0.0,0.022158898705713265,0.022158898705713265
64,1,1.881983641836139,0.01741477175559387,0.4238625311243816,0.986583353376003,1.6274725305514195,-1.92925578164281,5.190813542895664,1.9754634573454901,1.9126875628747426,0.7952634641946242,-1.0948664603938134,1.4836961836491214,-0.49777673392118665,-1.1700406461834194,-0.34066849337777666,0.13994220994815357,-2.556421241639566,-1.863353273110349,-1.0437055661820955,2.4048245258983747,-0.24397499251339397,2.1099158668781026,3.8283806897017407,0.14626651096299717,0.38404141663696434,0.08681402180879288,-1.4038962243534043,2.7636879003164356,1.1615730229267494,1.1022183528842036,0.16862582440359095,-0.9403447671551338,-0.033992805553997876,-439.3751345456407,127.0,1.0,0.9274097604944649,-439.3751345456407,454.58983059471336,0.2985128120292302,-0.37594007056611645,7.0,0.0,0.022158898705713265,0.022158898705713265
65,1,1.1410852102450169,2.3431453850004758,0.3660044866740887,-0.7573100705738466,-1.3491608757518043,1.464668666397154,5.111079274991566,2.753984698308613,1.5634131450320614,0.8652100861914503,1.0881753953323774,-1.5959376795456044,-0.46236732541466896,-0.9855979169892507,-1.2030994847927867,-1.888820320607939,0.043125817636627116,-0.8112890296164775,-0.3831607285284834,-2.5586614029009995,0.2420017697031718,-1.9636880620738495,3.996625152433023,0.1167543607690325,0.34307227469421725,0.7315034412172392,1.6831181151230397,-2.2236608682607044,-0.6492737608140458,-0.8175557176818875,-0.48057712111856243,0.7218127523826126,0.026231761060287573,-440.3279667475133,255.0,1.0,0.8721814173709802,-440.3279667475133,457.6771255604099,0.14247529898943867,1.4198548773465518,8.0,0.0,0.022158898705713265,0.022158898705713265
66,1,1.4626059636241573,-1.2513117009259385,0.5375741070402186,0.5702511154397777,1.240861441724269,-1.4621994048567415,5.343558842890802,1.9251311043859054,1.6131664011878584,1.408607806189222,-0.8691613221776336,0.43543986082207337,-0.09205690222808581,-0.8511387331977469,0.21144580178596745,0.12575139876577335,-3.3750950996258178,-1.796815790035603,-0.8214902653757263,0.3510267424071638,1.463599008817638,2.21346701292811,4.247961869851073,-0.08261479304160357,0.2975409749469027,-0.2855838291149275,-1.269903304868481,0.02629270067351179,0.6540703647667553,1.9787731798439339,-0.6944734074904325,-0.3702873869382466,0.09959596038588739,-436.1174436388589,255.0,1.0,0.996476989932617,-436.1174436388589,455.3763622232502,-0.6656251623293201,-1.3523334533447269,7.0,0.0,0.022158898705713265,0.022158898705713265
67,1,1.076180899948921,-0.6434722542597398,0.8918167662705864,-0.47971583929791806,-0.39855406644746083,-0.762262048992055,5.411676496780432,3.004258860381068,0.9305529402515419,1.4703050769999817,-0.07536358303150692,-0.22522393382605768,-0.4078035722088051,-0.7411568327968512,-0.24100591750331402,-0.5253951723784627,-1.5857741596193857,-1.5328649954055813,-0.12634699390127663,-0.5233146147675761,-0.37356779994991474,1.1665246984074016,4.309285806180997,1.0992095680439975,0.5416263331151117,-0.15540046345976757,-1.5432436095640154,0.08145511175201459,0.576119668922105,2.647392943250836,-1.3494266843427838,-0.23761397643988075,-1.2581445926135832,-430.2285299023255,127.0,1.0,0.8805038124660806,-430.2285299023255,447.87028778189307,0.002151988399361926,0.634468708642487,7.0,0.0,0.022158898705713265,0.022158898705713265
68,1,1.9121928304450582,-0.0810489343169829,1.2970734393136014,0.30098204448257115,-0.3106254047292863,-1.2961317998188473,5.202614233040639,1.3912752521578031,1.81342285050911,1.463391501508488,-0.034255239930168824,-0.00011448065426528965,0.059502647489770716,-1.7858026982831217,0.08574522987492285,-0.8450582980709853,-2.1015721572045436,-1.0630552550285357,0.7954798412255709,-2.542472077569722,-1.4537024628668307,1.5731318151656943,3.87604720573012,1.902162744836314,0.5626135200631471,-1.7885370745618379,-0.10544513117632101,0.8755267443920655,-0.4503579633663543,1.042448699818453,-0.31258467906573467,-0.22785106652885717,1.1449481298400848,-434.4012568269281,255.0,1.0,0.9667630674845028,-434.4012568269281,446.0762663820561,-0.12342722415462504,0.24040719509662267,7.0,0.0,0.022158898705713265,0.022158898705713265
69,1,2.3769775316936084,0.15631844732612166,0.6912663316161836,0.3087017163164889,-0.34449500427254537,-1.4816260478706902,4.9455368632418315,1.3150090458333006,1.690141052072614,1.6329437355160723,0.11519368170627108,-0.5274585035808722,0.18448121956579697,-1.800540106896918,-0.0169533981733326,-0.48341151729920306,-1.857232990857392,-1.2127410591195125,0.2040724625732623,-2.0451546068343283,-1.8061851323048055,1.998796323403932,3.7524464551427155,1.2169777849601608,0.4169140920603336,-1.40995692613196,0.4107013373550518,0.5125708710870401,-0.702604962946657,0.9890761207962971,-0.10133208048145671,-0.0486206292961493,1.2672369710915938,-436.39668013710906,127.0,1.0,0.4590363522396856,-436.39668013710906,458.4005177410145,0.722975550809906,1.6492709217783386,7.0,0.0,0.022158898705713265,0.022158898705713265
70,1,0.49314375909508945,0.9231044232151492,0.32923434341890956,0.5204558198747927,0.35866947987129033,1.8155155504452378,5.246448096451952,3.277087600622849,1.1017037003038266,0.3491764091056701,-0.04666898354258152,0.056050118340134285,-0.6621684123709405,-0.39432769099214987,-1.3630278770512874,-1.3835113880873144,-0.35659868009089873,-1.5068311159756433,-2.131193786600453,1.860047679294721,1.3179720127464818,-1.972932385637,4.437354452037975,-0.73941457010459,0.12593424517331198,2.5086905606538625,0.032368508667928904,-0.24204424893135107,1.6353561327942108,-0.8355431853230926,-0.1228052434714223,0.17559232835304464,-1.2494692250570774,-438.55039308502114,255.0,1.0,0.7087579792334073,-438.55039308502114,456.186312849574,0.5001577220880336,1.9464202866521987,8.0,0.0,0.022158898705713265,0.022158898705713265
71,1,3.1721790246814634,0.8581682973240587,1.3106972394495964,1.9571053973546102,-0.6493111743011359,0.7438484211867925,4.893916779587983,2.227486601750718,1.4514318054504665,2.0706033470331837,0.9039387752258584,-0.7995443248026688,-1.9437308341889117,0.2859553564364028,-0.04838411195658042,-1.3561821336150273,-0.927714521463037,-0.6531690744083384,-1.4626338032286825,0.4539617291564917,1.1482132082223255,-1.3103602985343261,3.6346438981240907,-1.413201777117221,0.12953578968843726,1.3983691980008577,-1.2409946524478581,0.4924980130359954,0.37531351088769493,0.07179017589125931,1.3365455382220652,-0.13457879034768613,-1.2130541727511783,-434.35796176409383,127.0,1.0,0.8458392529334139,-434.35796176409383,454.3956216378272,-1.8656692518603677,3.4774973133283424,7.0,0.0,0.022158898705713265,0.022158898705713265
72,1,3.1258574415050084,0.5186728509540947,1.1387711532510156,1.8082827639216783,-0.7634872399040705,0.9133625781045452,4.939635524439332,2.383648283116362,1.5213738510530601,2.235004479934562,1.2018057520761511,-0.909403648323852,-1.8499424669680684,0.33607309900580634,-0.09236510246599886,-1.2939663520878026,-1.0295400752130024,-0.655907995870127,-1.4559305631383976,0.35294540661305496,1.244725902275104,-1.2828482415126818,3.583509082703131,-1.495248645473886,0.15425512727218077,1.4442997833773858,-1.2829946011699074,0.6264842008398576,0.4791084832974452,0.06226390627580452,1.3818025584616345,-0.07476601897217285,-1.3948870690352086,-434.82703518619815,127.0,1.0,0.9767765948769334,-434.82703518619815,445.72931354404085,-0.1741627414480149,-0.5338104175287413,7.0,0.0,0.022158898705713265,0.022158898705713265
73,1,4.277794424027533,-1.0348132191880093,1.6266133713330853,0.562410621835067,-0.976083327239122,1.0242254453062203,4.743715146244901,2.7459514343391414,1.1924621995247568,1.23678900322023,1.3022144545171037,-0.5418557999933872,-1.8752654362636068,-1.415977101986114,-0.3626329952191615,-0.5103472034156505,-1.0922998363541123,-1.3465686035639528,-1.7378396233308973,0.3739098249682249,0.7322632605999577,-0.6681552314460594,3.301092843993606,-0.023382320196611697,0.4694768861348168,0.0660050519777226,-1.205913746900762,1.0426590085592224,0.0460519250436132,-0.02389506838664237,1.0682930860066395,0.3426024405964484,-0.6127470315081103,-433.3578295606534,127.0,1.0,0.7883905780306902,-433.3578295606534,448.81070364716976,0.5074706167172849,0.8447038132850935,7.0,0.0,0.022158898705713265,0.022158898705713265
74,1,-0.2092176893586517,1.408762865927071,0.34450904473994265,-1.93582168457437,1.1489284385247769,-0.49953327254919144,5.475965640879496,1.3618162001415839,2.3284297219159384,1.6856049037308791,0.1313231539900872,-0.5637450229629285,-0.5301773640921481,-0.23188520503378596,-0.5379410705214878,-0.5506148199235634,-1.1765383601900488,-2.3737109849790676,0.31052290671264177,-1.98464982766323,-1.337467171101804,-0.5629705450938634,4.581382646509932,0.7752058246041229,-0.32441662047192116,-1.1246200552556749,1.66039307060493,1.3529757612056768,0.6082205832480935,-0.4517126833636702,-0.41220535988953466,1.050671140938086,0.38826228346642494,-434.036681183562,255.0,1.0,0.5612298652746057,-434.036681183562,453.6847772656114,0.4288140290231013,2.03155362870109,7.0,0.0,0.022158898705713265,0.022158898705713265
75,1,2.6245054680027304,0.40442155584800726,1.270685531329199,1.722054714636566,1.372021746723323,0.6444706476027808,4.818010714910539,2.4355938810750115,1.4026479147694384,-0.39323716671696424,0.26436047347827213,0.6214149743742344,-1.2568275999763456,-1.1414154406416188,-1.5422959527646207,-1.570152353684405,-1.4932036683210672,-0.5991135269707747,-2.6207365206149387,-0.30404589725585157,-0.4698734047841854,0.8462168276621178,3.59893886634617,-0.8198384203670114,-0.08731100772003306,0.3099091283310812,-0.8499730279265534,0.055109625997344244,0.6682488016419978,1.3489973405892073,-1.6328169143433526,-1.6042626136062348,0.7187782393339324,-433.4048327135495,255.0,1.0,0.9653683322871666,-433.4048327135495,449.15790113921196,0.11538930890924348,-0.4587659350231661,8.0,0.0,0.022158898705713265,0.022158898705713265
